category,level,outcome,outcome_level,n
CC391,0,DD13,1130,5
CC391,0,DD13,1746,5
CC391,0,DD13,4856,5
CC391,0,DD13,3409,5
CC391,0,DD13,2194,5
CC391,0,DD13,2342,5
CC391,0,DD13,1967,5
CC391,0,DD13,2246,5
CC391,0,DD13,3017,5
CC391,0,DD13,4995,5
CC391,0,DD13,3033,5
CC391,0,DD13,2383,5
CC391,0,DD13,3148,10
CC391,0,DD13,1667,5
CC391,0,DD13,1957,5
CC391,0,DD13,2861,5
CC391,0,DD13,2303,5
CC391,0,DD13,4606,5
CC391,0,DD13,2967,5
CC391,0,DD13,1234,5
CC391,0,DD13,4492,5
CC391,0,DD13,5078,5
CC391,0,DD13,1728,5
CC391,0,DD13,2186,5
CC391,0,DD13,1655,5
CC391,0,DD13,1724,5
CC391,0,DD13,4572,5
CC391,0,DD13,2368,5
CC391,0,DD13,3702,10
CC391,0,DD13,925,5
CC391,0,DD13,2961,5
CC391,0,DD13,1808,5
CC391,0,DD13,3561,5
CC391,0,DD13,3771,5
CC391,0,DD13,3996,20
CC391,0,DD13,1811,5
CC391,0,DD13,3944,10
CC391,0,DD13,4248,5
CC391,0,DD13,1000,5
CC391,0,DD13,4408,5
CC391,0,DD13,1402,5
CC391,0,DD13,2316,5
CC391,0,DD13,2184,5
CC391,0,DD13,2999,5
CC391,0,DD13,2937,5
CC391,0,DD13,2196,5
CC391,0,DD13,1845,5
CC391,0,DD13,1810,5
CC391,0,DD13,2016,5
CC391,0,DD13,2761,5
CC391,0,DD13,2393,5
CC391,0,DD13,4795,5
CC391,0,DD13,5245,5
CC391,0,DD13,1699,5
CC391,0,DD13,519,5
CC391,0,DD13,1842,5
CC391,0,DD13,3257,5
CC391,0,DD13,2524,5
CC391,0,DD13,1040,5
CC391,0,DD13,1975,5
CC391,0,DD13,2358,5
CC391,0,DD13,2716,5
CC391,0,DD13,4554,5
CC391,0,DD13,5256,5
CC391,0,DD13,2204,5
CC391,0,DD13,2217,5
CC391,0,DD13,2528,5
CC391,0,DD13,4597,5
CC391,0,DD13,3916,20
CC391,0,DD13,2111,5
CC391,0,DD13,2936,5
CC391,0,DD13,2834,5
CC391,0,DD13,2013,5
CC391,0,DD13,2831,5
CC391,0,DD13,2642,5
CC391,0,DD13,1070,5
CC391,0,DD13,2582,5
CC391,0,DD13,2075,5
CC391,0,DD13,2948,5
CC391,0,DD13,1410,5
CC391,0,DD13,2923,5
CC391,0,DD13,2758,5
CC391,0,DD13,3073,5
CC391,0,DD13,2608,5
CC391,0,DD13,3011,5
CC391,0,DD13,2065,5
CC391,0,DD13,2262,5
CC391,0,DD13,2319,5
CC391,0,DD13,2594,5
CC391,0,DD13,3303,5
CC391,0,DD13,5355,5
CC391,0,DD13,2508,5
CC391,0,DD13,2456,5
CC391,0,DD13,3191,5
CC391,0,DD13,2254,5
CC391,0,DD13,1916,5
CC391,0,DD13,2446,5
CC391,0,DD13,750,5
CC391,0,DD13,5138,5
CC391,0,DD13,3351,5
CC391,0,DD13,1349,5
CC391,0,DD13,2549,5
CC391,0,DD13,5555,5
CC391,0,DD13,2924,5
CC391,0,DD13,1390,5
CC391,0,DD13,2763,5
CC391,0,DD13,2151,5
CC391,0,DD13,4835,5
CC391,0,DD13,4184,10
CC391,0,DD13,4482,5
CC391,0,DD13,650,5
CC391,0,DD13,1240,5
CC391,0,DD13,4209,5
CC391,0,DD13,4672,5
CC391,0,DD13,4708,5
CC391,0,DD13,2134,5
CC391,0,DD13,2135,5
CC391,0,DD13,866,5
CC391,0,DD13,384,5
CC391,0,DD13,1275,5
CC391,0,DD13,4352,5
CC391,0,DD13,1675,5
CC391,0,DD13,2512,5
CC391,0,DD13,2137,5
CC391,0,DD13,5134,5
CC391,0,DD13,2484,5
CC391,0,DD13,4203,5
CC391,0,DD13,4613,5
CC391,0,DD13,1582,5
CC391,0,DD13,4363,5
CC391,0,DD13,2156,5
CC391,0,DD13,2179,5
CC391,0,DD13,4992,5
CC391,0,DD13,2909,5
CC391,0,DD13,32,5
CC391,0,DD13,2027,5
CC391,0,DD13,2787,5
CC391,0,DD13,2891,5
CC391,0,DD13,410,5
CC391,0,DD13,4902,5
CC391,0,DD13,592,5
CC391,0,DD13,1360,5
CC391,0,DD13,2769,5
CC391,0,DD13,2872,5
CC391,0,DD13,1520,5
CC391,0,DD13,2285,5
CC391,0,DD13,3587,5
CC391,0,DD13,3549,5
CC391,0,DD13,1769,5
CC391,0,DD13,1940,10
CC391,0,DD13,4716,5
CC391,0,DD13,3498,20
CC391,0,DD13,4274,5
CC391,0,DD13,2298,5
CC391,0,DD13,1354,5
CC391,0,DD13,1375,5
CC391,0,DD13,1411,5
CC391,0,DD13,1833,5
CC391,0,DD13,4824,5
CC391,0,DD13,1253,5
CC391,0,DD13,2081,5
CC391,0,DD13,1803,5
CC391,0,DD13,2636,5
CC391,0,DD13,1994,5
CC391,0,DD13,1460,5
CC391,0,DD13,2956,5
CC391,0,DD13,1949,5
CC391,0,DD13,1514,5
CC391,0,DD13,1856,5
CC391,0,DD13,1516,5
CC391,0,DD13,4089,5
CC391,0,DD13,2497,5
CC391,0,DD13,2208,5
CC391,0,DD13,460,5
CC391,0,DD13,1725,5
CC391,0,DD13,2215,5
CC391,0,DD13,2408,5
CC391,0,DD13,2841,5
CC391,0,DD13,5420,5
CC391,0,DD13,2462,5
CC391,0,DD13,5550,5
CC391,0,DD13,4875,5
CC391,0,DD13,2306,5
CC391,0,DD13,1096,5
CC391,0,DD13,1526,5
CC391,0,DD13,3329,5
CC391,0,DD13,1061,5
CC391,0,DD13,2669,5
CC391,0,DD13,3193,5
CC391,0,DD13,3209,5
CC391,0,DD13,2427,5
CC391,0,DD13,2633,5
CC391,0,DD13,1368,5
CC391,0,DD13,1963,5
CC391,0,DD13,1993,5
CC391,0,DD13,4009,5
CC391,0,DD13,2588,5
CC391,0,DD13,3067,5
CC391,0,DD13,2225,5
CC391,0,DD13,5332,5
CC391,0,DD13,5250,5
CC391,0,DD13,1661,5
CC391,0,DD13,2938,5
CC391,0,DD13,1330,5
CC391,0,DD13,1566,5
CC391,0,DD13,5125,5
CC391,0,DD13,4996,5
CC391,0,DD13,1500,5
CC391,0,DD13,875,5
CC391,0,DD13,4696,5
CC391,0,DD13,2302,5
CC391,0,DD13,2581,5
CC391,0,DD13,1821,5
CC391,0,DD13,3399,5
CC391,0,DD13,2797,5
CC391,0,DD13,3749,5
CC391,0,DD13,1651,5
CC391,0,DD13,1942,5
CC391,0,DD13,4844,5
CC391,0,DD13,777,5
CC391,0,DD13,2468,5
CC391,0,DD13,4208,5
CC391,0,DD13,1868,5
CC391,0,DD13,4292,5
CC391,0,DD13,4617,5
CC391,0,DD13,2024,5
CC391,0,DD13,2603,5
CC391,0,DD13,810,5
CC391,0,DD13,864,5
CC391,0,DD13,3289,5
CC391,0,DD13,858,5
CC391,0,DD13,3029,5
CC391,0,DD13,3403,5
CC391,0,DD13,2304,5
CC391,0,DD13,2338,5
CC391,0,DD13,2126,5
CC391,0,DD13,2277,5
CC391,0,DD13,2631,5
CC391,0,DD13,5752,5
CC391,0,DD13,3859,5
CC391,0,DD13,2045,5
CC391,0,DD13,4674,5
CC391,0,DD13,2832,5
CC391,0,DD13,9500,5
CC391,0,DD13,1716,5
CC391,0,DD13,551,5
CC391,0,DD13,1615,5
CC391,0,DD13,3633,5
CC391,0,DD13,4785,5
CC391,0,DD13,5192,5
CC391,0,DD13,3649,5
CC391,0,DD13,2902,5
CC391,0,DD13,1813,5
CC391,0,DD13,2379,5
CC391,0,DD13,1420,5
CC391,0,DD13,1020,5
CC391,0,DD13,2009,5
CC391,0,DD13,2142,5
CC391,0,DD13,2232,5
CC391,0,DD13,4912,5
CC391,0,DD13,2527,5
CC391,0,DD13,1952,5
CC391,0,DD13,1195,5
CC391,0,DD13,4536,5
CC391,0,DD13,4644,5
CC391,0,DD13,2205,5
CC391,0,DD13,2699,5
CC391,0,DD13,4522,5
CC391,0,DD13,1548,5
CC391,0,DD13,4001,5
CC391,0,DD13,2087,5
CC391,0,DD13,1356,5
CC391,0,DD13,2951,5
CC391,0,DD13,1012,5
CC391,0,DD13,3783,5
CC391,0,DD13,4942,5
CC391,0,DD13,1882,5
CC391,0,DD13,5135,5
CC391,0,DD13,580,5
CC391,0,DD13,1881,5
CC391,0,DD13,2116,5
CC391,0,DD13,1098,5
CC391,0,DD13,4498,5
CC391,0,DD13,3327,5
CC391,0,DD13,2233,5
CC391,0,DD13,710,5
CC391,0,DD13,1717,5
CC391,0,DD13,3267,5
CC391,0,DD13,2731,5
CC391,0,DD13,2264,5
CC391,0,DD13,2551,5
CC391,0,DD13,1985,5
CC391,0,DD13,2039,5
CC391,0,DD13,2959,5
CC391,0,DD13,1925,5
CC391,0,DD13,3909,5
CC391,0,DD13,2572,5
CC391,0,DD13,2993,5
CC391,0,DD13,2773,5
CC391,0,DD13,4284,5
CC391,0,DD13,2231,5
CC391,0,DD13,2894,5
CC391,0,DD13,2404,5
CC391,0,DD13,2224,5
CC391,0,DD13,2776,5
CC391,0,DD13,1075,5
CC391,0,DD13,4903,5
CC391,0,DD13,2803,5
CC391,0,DD13,2606,5
CC391,0,DD13,1870,5
CC391,0,DD13,4287,5
CC391,0,DD13,2679,5
CC391,0,DD13,4354,5
CC391,0,DD13,2382,5
CC391,0,DD13,3343,5
CC391,0,DD13,4033,5
CC391,0,DD13,2015,5
CC391,0,DD13,2035,5
CC391,0,DD13,4153,5
CC391,0,DD13,2022,5
CC391,0,DD13,2556,5
CC391,0,DD13,1335,5
CC391,0,DD13,3747,5
CC391,0,DD13,1715,5
CC391,0,DD13,5001,5
CC391,0,DD13,3954,5
CC391,0,DD13,2744,5
CC391,0,DD13,4043,5
CC391,0,DD13,4041,5
CC391,0,DD13,1251,5
CC391,0,DD13,880,5
CC391,0,DD13,4914,5
CC391,0,DD13,2315,5
CC391,0,DD13,4815,5
CC391,0,DD13,2206,5
CC391,0,DD13,1839,5
CC391,0,DD13,5255,5
CC391,0,DD13,2055,5
CC391,0,DD13,5202,5
CC391,0,DD13,2252,5
CC391,0,DD13,1756,5
CC391,0,DD13,2066,5
CC391,0,DD13,3773,5
CC391,0,DD13,2451,5
CC391,0,DD13,2198,5
CC391,0,DD13,2586,5
CC391,0,DD13,2301,5
CC391,0,DD13,1945,5
CC391,0,DD13,2042,5
CC391,0,DD13,4782,5
CC391,0,DD13,1633,5
CC391,0,DD13,2423,5
CC391,0,DD13,2796,5
CC391,0,DD13,1901,5
CC391,0,DD13,1791,5
CC391,0,DD13,1058,5
CC391,0,DD13,837,5
CC391,0,DD13,2373,5
CC391,0,DD13,1644,5
CC391,0,DD13,4744,5
CC391,0,DD13,3139,5
CC391,0,DD13,2438,5
CC391,0,DD13,3213,5
CC391,0,DD13,800,5
CC391,0,DD13,1483,5
CC391,0,DD13,3269,5
CC391,0,DD13,2059,5
CC391,0,DD13,2334,5
CC391,0,DD13,4866,5
CC391,0,DD13,5310,5
CC391,0,DD13,5180,5
CC391,0,DD13,2541,5
CC391,0,DD13,3259,5
CC391,0,DD13,1723,5
CC391,0,DD13,5226,5
CC391,0,DD13,2517,5
CC391,0,DD13,2378,5
CC391,0,DD13,1190,5
CC391,0,DD13,2653,5
CC391,0,DD13,1060,5
CC391,0,DD13,3337,5
CC391,0,DD13,4704,5
CC391,0,DD13,3003,5
CC391,0,DD13,4333,5
CC391,0,DD13,1185,5
CC391,0,DD13,2702,5
CC391,0,DD13,2882,5
CC391,0,DD13,4825,5
CC391,0,DD13,600,5
CC391,0,DD13,3507,5
CC391,0,DD13,1094,5
CC391,0,DD13,4152,5
CC391,0,DD13,3253,5
CC391,0,DD13,4618,5
CC391,0,DD13,3081,5
CC391,0,DD13,4848,5
CC391,0,DD13,2903,5
CC391,0,DD13,4264,5
CC391,0,DD13,2392,5
CC391,0,DD13,2207,5
CC391,0,DD13,2518,5
CC391,0,DD13,695,5
CC391,0,DD13,2439,5
CC391,0,DD13,4814,5
CC391,0,DD13,3919,5
CC391,0,DD13,5485,5
CC391,0,DD13,3201,5
CC391,0,DD13,1768,5
CC391,0,DD13,2876,5
CC391,0,DD13,873,5
CC391,0,DD13,2214,5
CC391,0,DD13,3037,5
CC391,0,DD13,1230,5
CC391,0,DD13,1794,5
CC391,0,DD13,2356,5
CC391,0,DD13,1766,5
CC391,0,DD13,1672,5
CC391,0,DD13,2453,5
CC391,0,DD13,5820,5
CC391,0,DD13,2104,5
CC391,0,DD13,2165,5
CC391,0,DD13,1295,5
CC391,0,DD13,805,5
CC391,0,DD13,1824,5
CC391,0,DD13,2738,5
CC391,0,DD13,1895,5
CC391,0,DD13,2332,5
CC391,0,DD13,5650,5
CC391,0,DD13,2577,5
CC391,0,DD13,4975,5
CC391,0,DD13,2659,5
CC391,0,DD13,2852,5
CC391,0,DD13,5045,5
CC391,0,DD13,2978,5
CC391,0,DD13,2971,5
CC391,0,DD13,1862,5
CC391,0,DD13,3667,5
CC391,0,DD13,5190,5
CC391,0,DD13,3169,5
CC391,0,DD13,3923,5
CC391,0,DD13,2552,5
CC391,0,DD13,4093,5
CC391,0,DD13,4926,5
CC391,0,DD13,4646,5
CC391,0,DD13,2506,5
CC391,0,DD13,2411,5
CC391,0,DD13,2849,5
CC391,0,DD13,1292,5
CC391,0,DD13,960,5
CC391,0,DD13,9095,5
CC391,0,DD13,2444,5
CC391,0,DD13,1556,5
CC391,0,DD13,2086,5
CC391,0,DD13,2873,5
CC391,0,DD13,1232,5
CC391,0,DD13,1953,5
CC391,0,DD13,5145,5
CC391,0,DD13,5114,5
CC391,0,DD13,4723,5
CC391,0,DD13,1385,5
CC391,0,DD13,2496,5
CC391,0,DD13,4434,5
CC391,0,DD13,4598,5
CC391,0,DD13,1267,5
CC391,0,DD13,5430,5
CC391,0,DD13,1896,5
CC391,0,DD13,4818,5
CC391,0,DD13,2723,5
CC391,0,DD13,5326,5
CC391,0,DD13,2209,5
CC391,0,DD13,1276,5
CC391,0,DD13,1387,5
CC391,0,DD13,1578,5
CC391,0,DD13,4984,5
CC391,0,DD13,4311,5
CC391,0,DD13,1445,5
CC391,0,DD13,1350,5
CC391,0,DD13,3097,5
CC391,0,DD13,2106,5
CC391,0,DD13,3647,5
CC391,0,DD13,3419,5
CC391,0,DD13,3473,5
CC391,0,DD13,4548,5
CC391,0,DD13,1997,5
CC391,0,DD13,1530,5
CC391,0,DD13,4407,5
CC391,0,DD13,4898,5
CC391,0,DD13,4962,5
CC391,0,DD13,1143,5
CC391,0,DD13,645,5
CC391,0,DD13,2294,5
CC391,0,DD13,4193,5
CC391,0,DD13,2621,5
CC391,0,DD13,1299,5
CC391,0,DD13,2786,5
CC391,0,DD13,4574,5
CC391,0,DD13,4754,5
CC391,0,DD13,1412,5
CC391,0,DD13,2261,5
CC391,0,DD13,2866,5
CC391,0,DD13,2501,5
CC391,0,DD13,1160,5
CC391,0,DD13,4301,5
CC391,0,DD13,4347,5
CC391,0,DD13,1745,5
CC391,0,DD13,975,5
CC391,0,DD13,3571,5
CC391,0,DD13,5290,5
CC391,0,DD13,1685,5
CC391,0,DD13,4079,5
CC391,0,DD13,2514,5
CC391,0,DD13,1515,5
CC391,0,DD13,1575,5
CC391,0,DD13,3727,5
CC391,0,DD13,3177,5
CC391,0,DD13,3653,5
CC391,0,DD13,1816,5
CC391,0,DD13,1776,5
CC391,0,DD13,1378,5
CC391,0,DD13,1583,5
CC391,0,DD13,2676,5
CC391,0,DD13,2119,5
CC391,0,DD13,2643,5
CC391,0,DD13,1663,5
CC391,0,DD13,2366,5
CC391,0,DD13,2614,5
CC391,0,DD13,1212,5
CC391,0,DD13,4542,5
CC391,0,DD13,3519,5
CC391,0,DD13,4685,5
CC391,0,DD13,1393,5
CC391,0,DD13,1892,5
CC391,0,DD13,3117,5
CC391,0,DD13,550,5
CC391,0,DD13,1678,5
CC391,0,DD13,3133,5
CC391,0,DD13,2314,5
CC391,0,DD13,5024,5
CC391,0,DD13,4628,5
CC391,0,DD13,1668,5
CC391,0,DD13,4748,5
CC391,0,DD13,5225,5
CC391,0,DD13,2228,5
CC391,0,DD13,5035,5
CC391,0,DD13,39,5
CC391,0,DD13,2843,5
CC391,0,DD13,922,5
CC391,0,DD13,2099,5
CC391,0,DD13,3997,5
CC391,0,DD13,3853,5
CC391,0,DD13,2729,5
CC391,0,DD13,5446,5
CC391,0,DD13,2934,5
CC391,0,DD13,4323,5
CC391,0,DD13,2288,5
CC391,0,DD13,2078,5
CC391,0,DD13,2846,5
CC391,0,DD13,795,5
CC391,0,DD13,3761,5
CC391,0,DD13,2283,5
CC391,0,DD13,4484,5
CC391,0,DD13,2107,5
CC391,0,DD13,2579,5
CC391,0,DD13,4722,5
CC391,0,DD13,4718,5
CC391,0,DD13,3093,5
CC391,0,DD13,4139,5
CC391,0,DD13,2713,5
CC391,0,DD13,2652,5
CC391,0,DD13,2478,5
CC391,0,DD13,3697,5
CC391,0,DD13,380,5
CC391,0,DD13,4586,5
CC391,0,DD13,6200,5
CC391,0,DD13,849,5
CC391,0,DD13,1981,5
CC391,0,DD13,4624,5
CC391,0,DD13,2901,5
CC391,0,DD13,860,5
CC391,0,DD13,2739,5
CC391,0,DD13,9200,5
CC391,0,DD13,3501,5
CC391,0,DD13,4652,5
CC391,0,DD13,3989,5
CC391,0,DD13,1641,5
CC391,0,DD13,4682,5
CC391,0,DD13,1307,5
CC391,0,DD13,2804,5
CC391,0,DD13,4734,5
CC391,0,DD13,3563,5
CC391,0,DD13,4634,5
CC391,0,DD13,2434,5
CC391,0,DD13,1581,5
CC391,0,DD13,2671,5
CC391,0,DD13,2837,5
CC391,0,DD13,4774,5
CC391,0,DD13,2886,5
CC391,0,DD13,2424,5
CC391,0,DD13,3687,5
CC391,0,DD13,6352,5
CC391,0,DD13,4488,5
CC391,0,DD13,1918,5
CC391,0,DD13,4532,5
CC391,0,DD13,4304,5
CC391,0,DD13,2068,5
CC391,0,DD13,1958,5
CC391,0,DD13,1786,5
CC391,0,DD13,4906,5
CC391,0,DD13,1744,5
CC391,0,DD13,2072,5
CC391,0,DD13,3861,5
CC391,0,DD13,2323,5
CC391,0,DD13,2359,5
CC391,0,DD13,4568,5
CC391,0,DD13,1095,5
CC391,0,DD13,2651,5
CC391,0,DD13,1482,5
CC391,0,DD13,2537,5
CC391,0,DD13,2413,5
CC391,0,DD13,1255,5
CC391,0,DD13,2146,5
CC391,0,DD13,2448,5
CC391,0,DD13,3471,5
CC391,0,DD13,4654,5
CC391,0,DD13,2483,5
CC391,0,DD13,2589,5
CC391,0,DD13,3753,5
CC391,0,DD13,1501,5
CC391,0,DD13,2454,5
CC391,0,DD13,2627,5
CC391,0,DD13,4377,5
CC391,0,DD13,2122,5
CC391,0,DD13,2396,5
CC391,0,DD13,3823,5
CC391,0,DD13,4494,5
CC391,0,DD13,2697,5
CC391,0,DD13,3457,5
CC391,0,DD13,2513,5
CC391,0,DD13,2561,5
CC391,0,DD13,2678,5
CC391,0,DD13,668,5
CC391,0,DD13,5475,5
CC391,0,DD13,3801,5
CC391,0,DD13,2544,5
CC391,0,DD13,2363,5
CC391,0,DD13,1170,5
CC391,0,DD13,2657,5
CC391,0,DD13,37,5
CC391,0,DD13,778,5
CC391,0,DD13,1488,5
CC391,0,DD13,4667,5
CC391,0,DD13,2641,5
CC391,0,DD13,995,5
CC391,0,DD13,4439,5
CC391,0,DD13,1888,5
CC391,0,DD13,4329,5
CC391,0,DD13,4424,5
CC391,0,DD13,1110,5
CC391,0,DD13,2421,5
CC391,0,DD13,2507,5
CC391,0,DD13,2774,5
CC391,0,DD13,1062,5
CC391,0,DD13,612,5
CC391,0,DD13,4307,5
CC391,0,DD13,4726,5
CC391,0,DD13,2311,5
CC391,0,DD13,2602,5
CC391,0,DD13,2211,5
CC391,0,DD13,2221,5
CC391,0,DD13,3953,5
CC391,0,DD13,3981,5
CC391,0,DD13,4281,5
CC391,0,DD13,1701,5
CC391,0,DD13,2422,5
CC391,0,DD13,2638,5
CC391,0,DD13,2282,5
CC391,0,DD13,4552,5
CC391,0,DD13,870,5
CC391,0,DD13,2229,5
CC391,0,DD13,4083,5
CC391,0,DD13,4955,5
CC391,0,DD13,2103,5
CC391,0,DD13,4758,5
CC391,0,DD13,1797,5
CC391,0,DD13,1206,5
CC391,0,DD13,4822,5
CC391,0,DD13,3733,5
CC391,0,DD13,2791,5
CC391,0,DD13,738,5
CC391,0,DD13,1815,5
CC391,0,DD13,4117,5
CC391,0,DD13,3317,5
CC391,0,DD13,4467,5
CC391,0,DD13,2278,5
CC391,0,DD13,2747,5
CC391,0,DD13,1408,5
CC391,0,DD13,4604,5
CC391,0,DD13,2632,5
CC391,0,DD13,194,5
CC391,0,DD13,2733,5
CC391,0,DD13,1285,5
CC391,0,DD13,3001,5
CC391,0,DD13,5495,5
CC391,0,DD13,4553,5
CC391,0,DD13,2061,5
CC391,0,DD13,1976,5
CC391,0,DD13,1736,5
CC391,0,DD13,2309,5
CC391,0,DD13,1533,5
CC391,0,DD13,996,5
CC391,0,DD13,7590,5
CC391,0,DD13,2592,5
CC391,0,DD13,1361,5
CC391,0,DD13,3339,5
CC391,0,DD13,470,5
CC391,0,DD13,3401,5
CC391,0,DD13,670,5
CC391,0,DD13,756,5
CC391,0,DD13,2249,5
CC391,0,DD13,3349,5
CC391,0,DD13,1455,5
CC391,0,DD13,4564,5
CC391,0,DD13,2548,5
CC391,0,DD13,1645,5
CC391,0,DD13,2088,5
CC391,0,DD13,4197,5
CC391,0,DD13,1365,5
CC391,0,DD13,5155,5
CC391,0,DD13,690,5
CC391,0,DD13,4884,5
CC391,0,DD13,2871,5
CC391,0,DD13,1496,5
CC391,0,DD13,4608,5
CC391,0,DD13,1474,5
CC391,0,DD13,4796,5
CC391,0,DD13,1906,5
CC391,0,DD13,1218,5
CC391,0,DD13,1834,5
CC391,0,DD13,1570,5
CC391,0,DD13,2014,5
CC391,0,DD13,2647,5
CC391,0,DD13,2596,5
CC391,0,DD13,5308,5
CC391,0,DD13,5034,5
CC391,0,DD13,2248,5
CC391,0,DD13,1565,5
CC391,0,DD13,3301,5
CC391,0,DD13,5440,5
CC391,0,DD13,5510,5
CC391,0,DD13,3187,5
CC391,0,DD13,5410,5
CC391,0,DD13,5560,5
CC391,0,DD13,5320,5
CC391,0,DD13,1280,5
CC391,0,DD13,5530,5
CC391,0,DD13,2522,5
CC391,0,DD13,4836,5
CC391,0,DD13,1855,5
CC391,0,DD13,5960,5
CC391,0,DD13,3521,5
CC391,0,DD13,500,5
CC391,0,DD13,33,5
CC391,0,DD13,4073,5
CC391,0,DD13,2274,5
CC391,0,DD13,5075,5
CC391,0,DD13,830,5
CC391,0,DD13,918,5
CC391,0,DD13,2346,5
CC391,0,DD13,1951,5
CC391,0,DD13,2972,5
CC391,0,DD13,5680,5
CC391,0,DD13,1308,5
CC391,0,DD13,1318,5
CC391,0,DD13,1273,5
CC391,0,DD13,4616,5
CC391,0,DD13,1272,5
CC391,0,DD13,1601,5
CC391,0,DD13,2351,5
CC391,0,DD13,1902,5
CC391,0,DD13,3707,5
CC391,0,DD13,2084,5
CC391,0,DD13,4968,5
CC391,0,DD13,1996,5
CC391,0,DD13,656,5
CC391,0,DD13,2644,5
CC391,0,DD13,4777,5
CC391,0,DD13,3309,5
CC391,0,DD13,1873,5
CC391,0,DD13,1602,5
CC391,0,DD13,3677,5
CC391,0,DD13,540,5
CC391,0,DD13,3577,5
CC391,0,DD13,2472,5
CC391,0,DD13,5241,5
CC391,0,DD13,3661,5
CC391,0,DD13,1771,5
CC391,0,DD13,1265,5
CC391,0,DD13,844,5
CC391,0,DD13,2337,5
CC391,0,DD13,1564,5
CC391,0,DD13,1864,5
CC391,0,DD13,2719,5
CC391,0,DD13,770,5
CC391,0,DD13,5335,5
CC391,0,DD13,2176,5
CC391,0,DD13,2428,5
CC391,0,DD13,4808,5
CC391,0,DD13,4003,5
CC391,0,DD13,3781,5
CC391,0,DD13,5330,5
CC391,0,DD13,2807,5
CC391,0,DD13,4031,5
CC391,0,DD13,3789,5
CC391,0,DD13,1491,5
CC391,0,DD13,5094,5
CC391,0,DD13,4638,5
CC391,0,DD13,3589,5
CC391,0,DD13,1306,5
CC391,0,DD13,3937,5
CC391,0,DD13,350,5
CC391,0,DD13,532,5
CC391,0,DD13,3567,5
CC391,0,DD13,2568,5
CC391,0,DD13,4622,5
CC391,0,DD13,4756,5
CC391,0,DD13,2308,5
CC391,0,DD13,2867,5
CC391,0,DD13,1288,5
CC391,0,DD13,4676,5
CC391,0,DD13,1935,5
CC391,0,DD13,2407,5
CC391,0,DD13,5360,5
CC391,0,DD13,3877,5
CC391,0,DD13,4855,5
CC391,0,DD13,990,5
CC391,0,DD13,1144,5
CC391,0,DD13,1836,5
CC391,0,DD13,1886,5
CC391,0,DD13,3837,5
CC391,0,DD13,2673,5
CC391,0,DD13,4506,5
CC391,0,DD13,4828,5
CC391,0,DD13,4809,5
CC391,0,DD13,5085,5
CC391,0,DD13,1718,5
CC391,0,DD13,2171,5
CC391,0,DD13,2226,5
CC391,0,DD13,752,5
CC391,0,DD13,4915,5
CC391,0,DD13,2516,5
CC391,0,DD13,3283,5
CC391,0,DD13,1801,5
CC391,0,DD13,2006,5
CC391,0,DD13,4296,5
CC391,0,DD13,5115,5
CC391,0,DD13,4945,5
CC391,0,DD13,1611,5
CC391,0,DD13,2197,5
CC391,0,DD13,1405,5
CC391,0,DD13,1458,5
CC391,0,DD13,1586,5
CC391,0,DD13,2242,5
CC391,0,DD13,1339,5
CC391,0,DD13,915,5
CC391,0,DD13,3479,5
CC391,0,DD13,326,5
CC391,0,DD13,1817,5
CC391,0,DD13,3949,5
CC391,0,DD13,3939,5
CC391,0,DD13,1847,5
CC391,0,DD13,4865,5
CC391,0,DD13,4778,5
CC391,0,DD13,747,5
CC391,0,DD13,4747,5
CC391,0,DD13,570,5
CC391,0,DD13,2414,5
CC391,0,DD13,4703,5
CC391,0,DD13,5700,5
CC391,0,DD13,2064,5
CC391,0,DD13,2691,5
CC391,0,DD13,36,5
CC391,0,DD13,2494,5
CC391,0,DD13,3131,5
CC391,0,DD13,1579,5
CC391,0,DD13,3043,5
CC391,0,DD13,2698,5
CC391,0,DD13,4476,5
CC391,0,DD13,3397,5
CC391,0,DD13,966,5
CC391,0,DD13,1495,5
CC391,0,DD13,5285,5
CC391,0,DD13,790,5
CC391,0,DD13,854,5
CC391,0,DD13,1695,5
CC391,0,DD13,2687,5
CC391,0,DD13,2048,5
CC391,0,DD13,2118,5
CC391,0,DD13,2668,5
CC391,0,DD13,1529,5
CC391,0,DD13,1502,5
CC391,0,DD13,4023,5
CC391,0,DD13,5095,5
CC391,0,DD13,2571,5
CC391,0,DD13,4614,5
CC391,0,DD13,2201,5
CC391,0,DD13,1989,5
CC391,0,DD13,5266,5
CC391,0,DD13,1485,5
CC391,0,DD13,3069,5
CC391,0,DD13,3007,5
CC391,0,DD13,4826,5
CC391,0,DD13,340,5
CC391,0,DD13,3541,5
CC391,0,DD13,1844,5
CC391,0,DD13,2372,5
CC391,0,DD13,2957,5
CC391,0,DD13,1030,5
CC391,0,DD13,1946,5
CC391,0,DD13,2559,5
CC391,0,DD13,3203,5
CC391,0,DD13,6290,5
CC391,0,DD13,2124,5
CC391,0,DD13,1440,5
CC391,0,DD13,2449,5
CC391,0,DD13,2343,5
CC391,0,DD13,4243,5
CC391,0,DD13,2144,5
CC391,0,DD13,846,5
CC391,0,DD13,4965,5
CC391,0,DD13,5294,5
CC391,0,DD13,3049,5
CC391,0,DD13,4886,5
CC391,0,DD13,3241,5
CC391,0,DD13,2008,5
CC391,0,DD13,4569,5
CC391,0,DD13,3829,5
CC391,0,DD13,686,5
